X1,X2,X3,X4,X5,X6,X7
NA,NA,NA,9,NA,2.5,15
21.92,-7.96,25.75,11,16,10,20
78.98,75.02,87.7,5,NA,10,8
37.94,35.96,92.49,4,NA,7,18
NA,NA,NA,18,NA,10,24
59,35.96,42.02,3,NA,10,16
48.92,35.96,60.74,3,NA,8,17
62.96,26.06,24.45,3,NA,10,9
NA,NA,NA,6,NA,10,17
59,24.98,26.9,14,20,10,18
62.6,60.8,93.83,0,NA,0.25,10
73.94,59,59.58,4,NA,10,24
NA,NA,NA,12,NA,10,7
NA,NA,NA,0,NA,10,19
NA,NA,NA,9,NA,10,14
50,44.96,82.73,9,NA,10,9
42.1,37.9,84.93,5,NA,9,6
NA,NA,NA,5,NA,10,9
39.92,35.06,82.6,6,NA,10,14
NA,NA,NA,4,NA,9,13
NA,NA,NA,8,NA,10,20
91.94,71.06,50.67,8,NA,10,19
NA,NA,NA,4,NA,5,18
NA,NA,NA,8,NA,10,18
NA,NA,NA,NA,NA,NA,NA
66.02,57.02,72.72,10,NA,9,13
66.92,62.06,84.38,8,NA,10,21
NA,NA,NA,5,NA,10,17
NA,NA,NA,NA,NA,NA,NA
30.92,21.02,66.34,0,NA,9,12
75.02,48.92,39.75,8,NA,10,17
75.02,66.92,75.93,4,NA,10,16
89.96,66.92,46.77,9,17,10,18
19,10.9,70.22,10,NA,10,10
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,2,NA,10,12
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,5,NA,10,19
91.04,68,46.93,4,NA,10,19
51.98,35.96,54.22,7,NA,10,6
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,5,NA,10,7
86,78.08,77.32,13,NA,8,15
NA,NA,NA,0,NA,10,8
48.02,39.92,73.39,3,NA,10,14
82.04,50,32.84,4,NA,6,18
89.06,73.94,61.13,0,NA,10,16
71.6,69.8,94.06,5,NA,7,12
NA,NA,NA,5,NA,10,20
NA,NA,NA,14,NA,10,15
60.98,55.04,80.78,4,NA,10,9
53.06,26.96,36.22,10,NA,10,21
NA,NA,NA,2,NA,10,16
84.92,68,56.98,13,17,10,16
NA,NA,NA,4,NA,10,9
NA,NA,NA,10,NA,10,6
NA,NA,NA,2,NA,10,13
62.96,55.94,77.83,0,NA,8,11
62.96,51.98,67.34,10,NA,10,20
17.96,-0.94,42.69,3,NA,10,12
46.94,39.02,73.79,8,NA,9,21
NA,NA,NA,17,NA,1,17
59,57.02,93.13,9,NA,10,7
66.2,44.6,45.6,4,NA,10,6
NA,NA,NA,0,NA,10,15
73.04,26.06,17.28,4,NA,10,17
28.04,24.98,88.12,3,NA,10,13
91.94,66.92,43.96,8,NA,10,17
33.98,28.04,78.62,8,NA,10,6
57.92,57.92,100,7,NA,3,13
64.04,53.06,67.46,5,NA,10,7
89.6,75.2,62.68,15,19,10,21
NA,NA,NA,6,NA,10,11
NA,NA,NA,11,18,10,6
89.96,71.06,53.91,12,NA,10,20
64.4,60.8,88.09,4,NA,10,7
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,4,NA,10,9
59,55.4,87.83,6,NA,10,9
NA,NA,NA,14,NA,10,21
24.98,19.94,80.87,0,NA,10,11
NA,NA,NA,15,NA,10,21
69.8,42.8,37.61,17,25,7,19
NA,NA,NA,5,NA,10,10
NA,NA,NA,14,NA,10,18
73.94,26.06,16.76,4,NA,10,6
55.94,51.08,83.69,4,NA,10,10
48.02,46.04,92.81,8,NA,5,8
NA,NA,NA,15,NA,10,18
NA,NA,NA,4,NA,10,9
46.04,46.04,100,0,NA,1,13
NA,NA,NA,6,NA,10,8
NA,NA,NA,9,NA,10,12
NA,NA,NA,17,25,10,9
73.04,66.02,78.65,0,NA,10,8
75.02,57.92,55.28,14,NA,10,22
30.02,24.08,78.27,20,29,10,9
66.2,59,77.6,7,NA,2,19
59,44.96,59.58,4,NA,10,9
NA,NA,NA,NA,NA,NA,NA
23,8.06,52.18,12,19,10,12
59,57.02,93.13,3,NA,3,7
37.94,35.06,89.25,0,NA,10,15
35.06,28.04,75.31,6,NA,10,13
61,55,80.61,3,NA,10,7
NA,NA,NA,NA,NA,NA,NA
48.02,44.06,86.08,4,NA,10,6
NA,NA,NA,12,NA,10,19
73.04,69.08,87.41,0,NA,10,6
39.02,-0.04,18.79,7,NA,10,18
NA,NA,NA,10,NA,10,15
26.96,17.96,68.44,21,26,10,15
57.02,55.04,93.08,7,NA,7,7
77,55.04,46.64,8,NA,10,15
71.96,59,63.7,0,NA,10,13
54,30,39.63,11,NA,10,19
62.96,42.08,46.37,5,NA,10,6
78.98,32,18.08,19,27,10,20
53.6,44.6,71.45,3,NA,10,7
42.8,42.8,100,6,NA,0.5,13
46.04,42.98,88.99,0,NA,10,11
68,57.02,67.91,10,NA,10,17
51.98,44.06,74.29,0,NA,10,9
NA,NA,NA,3,NA,10,12
82,57.9,43.89,10,NA,10,19
32,17.96,55.72,10,NA,10,13
24.98,6.08,43.91,7,NA,10,18
77,57.92,51.76,12,20,10,18
53.06,44.96,73.89,7,NA,10,6
44.06,35.96,72.98,0,NA,10,9
NA,NA,NA,10,NA,10,7
95,28.94,9.59,12,NA,10,9
55.94,51.08,83.69,9,NA,10,10
68,66.92,96.34,5,NA,8,16
60.98,53.96,77.66,3,NA,10,9
89.96,66.02,45.34,15,19,10,18
53.96,46.04,74.48,18,NA,10,10
95,69.08,43.07,7,NA,10,20
55.04,46.04,71.6,0,NA,10,6
86,69.98,58.91,8,NA,8,19
32,14,46.92,14,20,10,19
53.96,42.08,64.03,11,NA,10,17
68,57.02,67.91,14,NA,10,16
NA,NA,NA,10,NA,10,20
17.6,5,57.14,13,19,8,22
51.98,17.06,24.81,17,25,10,17
51.08,28.04,40.73,9,NA,10,9
42.08,39.02,88.81,5,NA,10,9
53.06,19.04,25.96,18,22,10,15
71.96,55.94,57.05,8,NA,10,10
77,46.94,34.55,5,NA,10,15
87.08,57.92,37.31,8,NA,10,7
68,44.96,43.44,15,NA,10,16
77,28.94,17.04,3,NA,10,19
44.96,15.08,29.61,3,NA,10,19
30.2,26.6,86.28,7,NA,2,11
37.94,15.08,38.84,7,NA,10,14
NA,NA,NA,5,NA,10,9
59,55.04,86.69,7,NA,7,10
71.06,64.04,78.49,3,NA,8,11
68,50,52.51,13,18,10,21
75.92,73.94,93.59,0,NA,10,10
NA,NA,NA,12,NA,10,21
NA,NA,NA,11,NA,10,21
71.96,57.92,61.28,11,NA,10,19
69.08,60.08,73.02,0,NA,10,14
50,50,100,5,NA,4,11
NA,NA,NA,7,NA,10,18
73.94,69.98,87.45,9,NA,7,13
NA,NA,NA,5,NA,7,8
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,5,NA,10,8
87.08,73.94,65.08,12,NA,10,17
NA,NA,NA,5,NA,10,21
NA,NA,NA,18,NA,10,17
66.02,50,56.23,5,NA,10,19
33.08,-2.92,20.74,9,NA,10,12
53.06,48.92,85.78,4,NA,10,12
51.08,50,96.07,4,NA,10,12
21.92,3.92,45.22,21,28,10,9
26.06,-5.08,24.9,17,27,10,18
54,52,92.92,9,NA,2,7
NA,NA,NA,7,NA,10,20
53.06,28.94,39.28,3,NA,10,18
37.04,30.92,78.31,6,NA,10,9
NA,NA,NA,6,NA,10,10
NA,NA,NA,NA,NA,NA,NA
53.96,37.04,52.61,0,NA,8,10
73.04,68,84.22,12,NA,2.5,18
NA,NA,NA,6,NA,10,7
59,46.04,62.07,8,NA,10,15
NA,NA,NA,10,NA,10,6
69.08,48.92,48.6,8,NA,10,21
41,23,48.39,13,21,10,17
53.96,48.02,80.25,3,NA,8,9
42.98,30.02,59.93,15,25,10,8
NA,NA,NA,11,NA,10,20
42.08,26.96,54.73,23,27,10,21
NA,NA,NA,0,NA,7,6
37.4,33.8,86.69,4,NA,6,18
57.02,26.06,30.21,7,NA,10,11
53.06,39.92,60.87,4,NA,10,16
51.08,46.04,82.81,6,NA,7,14
66.92,51.98,58.65,0,NA,10,11
24.08,17.96,77.14,5,NA,9,20
NA,NA,NA,4,NA,10,6
NA,NA,NA,5,NA,10,9
73.04,60.08,63.83,5,NA,10,12
69.98,64.94,84.04,7,NA,8,16
57.92,55.94,93.1,6,NA,10,8
73.04,59,61.41,14,NA,10,22
NA,NA,NA,5,NA,8,20
35.96,21.92,56.32,9,NA,10,6
26.96,17.06,65.84,0,NA,10,7
51.98,42.98,71.28,0,NA,10,14
42.8,37.4,81.07,8,NA,10,14
NA,NA,NA,6,NA,10,22
NA,NA,NA,9,NA,10,12
57.02,55.04,NA,NA,NA,10,9
48.02,46.94,96.02,5,NA,4,14
42.08,28.04,57.22,10,NA,10,21
84.02,21.02,9.74,0,NA,10,19
48.92,NA,NA,15,NA,6,12
NA,NA,NA,14,NA,10,21
71.96,71.06,96.99,8,NA,10,13
17.96,10.04,70.66,7,NA,10,20
87.98,66.92,49.79,8,NA,10,20
NA,NA,NA,11,NA,10,22
71.06,55.94,58.82,8,NA,10,16
46.94,41,79.7,9,NA,10,5
62.06,46.04,55.68,12,NA,10,21
69.08,51.08,52.67,9,NA,10,19
NA,NA,NA,0,NA,8,16
46.94,42.08,83.09,3,NA,10,12
NA,NA,NA,10,NA,10,21
NA,NA,NA,7,NA,10,15
33.98,32,92.36,0,NA,10,11
55.94,46.04,69.3,5,NA,10,12
62.96,53.06,70.07,4,NA,10,6
55.94,51.08,83.69,7,NA,10,9
63,59,86.77,0,NA,10,6
60.08,57.02,89.61,0,NA,3,12
69.08,66.02,89.98,7,NA,10,9
73.04,71.96,96.42,11,NA,6,12
NA,NA,NA,7,16,10,21
NA,NA,NA,20,NA,10,20
NA,NA,NA,10,NA,10,17
NA,NA,NA,NA,NA,10,6
NA,NA,NA,NA,NA,NA,NA
66.92,64.94,93.35,5,NA,10,12
23,12.2,62.78,0,NA,10,10
87.98,73.04,61.36,7,NA,10,15
68,64.04,87.16,0,NA,4,11
NA,NA,NA,0,NA,9,9
30.2,23,74.26,0,NA,10,13
66.92,64.04,90.46,4,NA,10,8
NA,NA,NA,3,NA,10,14
55.94,51.08,83.69,5,NA,10,16
NA,NA,NA,9,NA,4,14
48.02,28.04,45.65,13,18,10,17
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,11,NA,10,20
60.08,50,69.29,0,NA,10,14
26.96,19.94,74.5,22,29,10,17
NA,NA,NA,8,NA,10,22
71.06,57.92,63.18,6,NA,10,18
44.06,35.06,70.42,7,NA,10,9
30.92,26.96,85.05,15,22,3,19
59,53.96,83.34,4,NA,10,12
NA,NA,NA,11,NA,10,22
71.06,66.92,86.77,7,NA,10,8
35.06,28.04,75.31,9,NA,10,11
60.98,57.02,86.79,6,NA,9,15
NA,NA,NA,13,NA,7,15
NA,NA,NA,10,NA,10,14
86,71.96,63.01,10,NA,10,17
NA,NA,NA,4,NA,10,12
NA,NA,NA,6,NA,10,6
78.98,75.92,90.37,3,NA,10,12
93.02,62.96,37.02,13,18,10,21
84.02,64.94,52.75,6,NA,10,20
51.98,37.04,56.58,5,NA,10,10
57.92,46.94,66.75,0,NA,10,8
42.8,41,93.3,4,NA,5,4
87.08,57.92,37.31,12,18,10,19
69.08,60.98,75.4,4,NA,10,6
73.94,68,81.71,7,NA,10,12
NA,NA,NA,11,NA,10,18
NA,NA,NA,12,NA,4,18
30.02,21.92,71.48,10,NA,10,15
57.2,32,38.26,4,NA,10,19
77,60.98,57.73,7,NA,9,13
104,14,3.88,4,NA,10,21
NA,NA,NA,NA,NA,NA,NA
50,46.94,89.17,15,27,4,7
68,39.92,35.79,5,NA,10,19
NA,NA,NA,0,NA,10,16
78.98,33.08,18.88,3,NA,10,15
57.92,51.08,77.92,7,NA,10,17
44.96,37.04,73.59,16,27,10,14
71.1,66.9,86.59,7,NA,2.5,8
60.98,55.04,80.78,3,NA,7,7
50,48.02,92.87,0,NA,10,11
60.08,21.02,21.92,12,15,10,18
NA,NA,NA,7,NA,10,10
62.06,44.96,53.44,17,NA,10,24
73.94,73.94,100,0,NA,7,10
86,32,14.4,4,NA,10,17
78.98,59,50.39,9,NA,10,20
57.02,44.06,61.81,3,NA,10,9
42.8,35.6,75.5,5,NA,10,14
87.08,71.06,59.05,4,NA,10,18
NA,NA,NA,0,NA,10,6
87.08,73.04,63.14,8,NA,10,18
46.04,44.06,92.75,0,NA,9,13
68,30.92,25.04,0,NA,10,11
42.8,12.2,28.34,4,NA,10,12
73.94,60.08,61.92,4,NA,10,6
46.04,33.98,62.56,0,NA,10,15
80.06,66.02,62.29,3,NA,10,14
NA,NA,NA,7,NA,10,23
26.06,17.06,68.33,23,29,8,12
32,28.04,NA,NA,NA,10,13
NA,NA,NA,13,NA,10,12
73.04,69.98,90.14,0,NA,10,10
66.92,55.94,67.79,6,NA,10,13
NA,NA,NA,6,NA,3,22
46.04,35.96,67.69,11,NA,10,23
NA,NA,NA,11,NA,10,17
82.4,51.8,34.69,0,NA,10,18
51.08,39.02,63.22,16,22,10,6
73.94,69.98,87.45,6,NA,7,7
55.94,51.98,86.52,0,NA,10,11
57.92,53.06,83.82,5,NA,8,16
12.92,5,70.07,3,NA,2.5,12
NA,NA,NA,7,NA,10,8
53.06,41,63.47,0,NA,10,20
57.02,46.94,68.95,0,NA,10,11
77,64.94,66.36,14,NA,10,18
61,53.1,75.2,0,NA,10,9
60.98,57.92,89.65,6,NA,2,15
NA,NA,NA,13,NA,5,12
57.02,26.96,31.36,0,NA,10,17
NA,NA,NA,NA,NA,NA,NA
62.96,57.02,80.93,3,NA,9,12
53.06,48.02,82.94,3,NA,10,8
NA,NA,NA,0,NA,7,23
89.06,64.04,43.53,11,NA,10,16
78.98,60.08,52.37,8,NA,10,15
21.2,17.6,85.74,15,NA,1.5,8
28.94,28.94,100,4,NA,0.12,7
73.94,66.92,78.72,16,NA,10,21
NA,NA,NA,16,NA,10,18
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,11,NA,10,13
87.98,60.08,39.17,4,NA,10,21
NA,NA,NA,9,NA,10,22
42.98,8.06,23.39,15,NA,10,20
NA,NA,NA,4,NA,2,16
46.04,39.02,76.35,4,NA,10,15
66.02,62.96,89.86,5,NA,9,10
35.6,8.6,31.97,3,NA,10,9
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,4,NA,6,7
50,26.96,40.55,11,17,10,17
NA,NA,NA,5,NA,10,11
NA,NA,NA,14,NA,10,18
55.4,53.6,93.65,7,NA,10,10
NA,NA,NA,7,NA,10,15
60.98,6.08,11.01,16,21,10,8
60.98,53.06,75.14,0,NA,10,8
55.04,48.02,77.15,8,NA,10,14
NA,NA,NA,NA,NA,10,17
60.98,46.04,57.84,3,NA,10,17
62.96,51.98,67.34,7,NA,10,7
62.06,44.06,51.64,8,NA,10,10
46.04,44.06,92.75,0,NA,10,9
57.2,51.8,82.12,4,NA,10,8
66.92,62.96,87.1,0,NA,10,8
73.4,69.8,88.51,12,NA,NA,15
NA,NA,NA,16,NA,10,20
42.98,42.08,96.6,6,NA,0.75,13
48.92,46.94,92.84,4,NA,10,16
26.96,21.92,81.03,0,NA,10,11
NA,NA,NA,14,NA,10,15
91.94,44.96,19.82,9,NA,10,19
64.9,57,75.56,14,NA,10,23
60.8,57.2,87.92,15,21,6,13
46.04,42.98,88.99,6,NA,10,16
89.96,57.02,32.97,0,NA,10,19
NA,NA,NA,7,NA,10,6
64.04,57.02,77.92,8,NA,9,19
39.92,28.94,64.54,3,NA,10,15
NA,NA,NA,7,NA,10,12
57.02,53.06,86.58,3,NA,7,15
50,28.04,42.39,6,16,10,15
24.98,14,62.55,15,NA,10,7
48.2,26.6,42.73,3,NA,10,10
71.06,57.02,61.16,11,NA,6,15
32,19.94,60.66,7,NA,10,7
35.06,14,41.51,0,NA,10,11
NA,NA,NA,NA,NA,NA,NA
60.08,8.06,12.43,4,NA,10,15
75.02,60.98,61.66,6,NA,10,21
75.92,71.78,87.02,3,NA,7,13
44.96,35.96,70.52,8,NA,10,16
NA,NA,NA,2,NA,10,20
96.08,28.04,8.94,6,NA,10,21
NA,NA,NA,6,NA,10,9
NA,NA,NA,5,NA,10,20
37.04,21.02,51.95,5,NA,10,8
39.92,30.92,69.96,6,NA,10,11
NA,NA,NA,NA,NA,NA,NA
68,33.98,28.32,16,21,10,21
71.06,51.98,50.89,4,NA,10,7
62.06,30.02,29.69,7,NA,10,12
57.92,53.06,83.82,6,NA,10,13
60.98,57.02,86.79,5,NA,7,13
NA,NA,NA,0,NA,10,6
68,57.02,67.91,8,NA,8,19
68,33.08,27.31,11,NA,10,21
NA,NA,NA,5,NA,10,15
55.04,53.96,96.14,4,NA,3,7
44.96,44.06,96.63,0,NA,5,7
NA,NA,NA,0,NA,10,12
53.96,51.08,89.95,6,NA,10,18
64.04,59,83.66,5,NA,10,12
69.08,66.02,89.98,22,30,10,13
NA,NA,NA,8,NA,10,19
55.4,53.6,93.65,5,NA,7,8
69.08,57.92,67.59,3,NA,10,7
37.94,24.98,59.22,7,NA,10,12
87.98,42.98,20.82,6,NA,10,14
41,35.6,80.93,0,NA,10,14
33.08,8.96,35.92,0,NA,10,15
NA,NA,NA,6,NA,10,10
NA,NA,NA,12,NA,5,14
80.06,66.02,62.29,0,NA,10,19
73.04,39.02,29.1,14,NA,10,19
39.92,26.06,57.33,6,NA,10,7
53.6,26.6,34.98,15,NA,10,14
64.04,62.06,93.28,4,NA,3,8
NA,NA,NA,16,NA,10,18
28.94,17.06,60.69,9,NA,10,10
57.02,55.04,93.08,3,NA,3,6
17.6,14,85.51,7,NA,1.75,14
64.04,60.08,86.95,7,NA,10,9
NA,NA,NA,27,NA,10,22
26.1,6.1,41.95,13,NA,10,9
73.04,42.98,33.92,10,NA,10,10
84.2,62.6,48.32,7,NA,10,19
28.4,26.6,92.86,11,NA,1,15
35.06,33.98,95.79,10,NA,1,19
35.06,32,88.47,4,NA,8,8
89.06,51.08,27.3,7,15,10,17
-7.96,-13,77.95,3,NA,10,11
48.02,41,76.53,5,NA,7,6
69.08,28.94,22.26,5,NA,10,7
71.96,69.98,93.49,10,NA,10,11
71.06,33.98,25.5,6,NA,10,6
32,12.92,44.74,5,NA,10,6
NA,NA,NA,4,NA,8,13
24.98,19.04,77.82,9,NA,10,9
44.96,35.96,70.52,4,NA,10,13
48.92,21.02,32.93,8,NA,10,23
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,7,NA,10,2
73.94,62.96,68.57,7,NA,10,18
57.02,44.06,61.81,5,NA,10,13
71.06,57.92,63.18,4,NA,10,13
78.98,68,69.11,5,NA,10,19
48.92,21.02,32.93,5,NA,10,12
69.08,53.96,58.56,12,NA,10,18
NA,NA,NA,6,NA,10,12
71.6,71.6,100,6,NA,5,9
39.92,30.02,67.45,10,NA,10,20
37.04,23,56.48,7,NA,8,16
69.98,66.92,90.02,4,NA,8,7
42.08,33.08,70.2,10,NA,10,17
44.96,28.04,51.24,9,NA,10,18
82.94,59,44.29,4,NA,10,17
55.04,41,59.04,5,NA,10,9
33.98,24.08,66.72,8,NA,10,8
57.02,46.04,66.65,9,NA,10,1
60.08,33.08,36.04,10,15,10,20
NA,NA,NA,7,NA,5,11
33.08,30.02,88.37,5,NA,10,8
75.92,64.94,68.78,16,24,10,23
NA,NA,NA,5,NA,10,8
60.08,50,69.29,10,NA,10,8
82.04,39.02,21.61,5,NA,10,9
84.92,64.04,49.66,8,NA,10,15
73.94,44.06,34.3,4,NA,10,8
NA,NA,NA,NA,NA,NA,NA
55.94,35.06,45.26,11,16,10,20
78.08,48.02,34.72,9,NA,10,19
62.06,46.94,57.6,10,NA,10,9
51.8,48.2,87.47,0,NA,7,11
84.92,71.96,65.23,3,NA,6,16
48.02,24.98,40.22,10,NA,10,11
60.08,37.04,42.19,3,NA,10,10
66,57,72.72,8,NA,10,7
77,60.98,57.73,13,21,10,16
57.02,17.96,21.46,16,NA,10,18
82.04,48.02,30.5,11,16,10,18
66.9,57,70.49,4,NA,10,17
75.02,57.92,55.28,3,NA,10,16
57.02,42.08,57.29,6,NA,10,8
42.98,19.94,39.38,3,NA,10,11
64.94,60.98,87,3,NA,7,11
30.92,24.98,78.35,4,NA,10,10
NA,NA,NA,5,NA,9,19
93.02,69.08,45.79,9,14,10,18
51.08,35.96,56.05,8,NA,10,18
73.94,64.94,73.49,6,NA,10,17
39.92,30.92,69.96,6,NA,10,9
68.2,65.8,92.04,0,NA,10,8
NA,NA,NA,9,NA,10,17
50,46.04,86.19,3,NA,10,6
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,6,NA,10,12
42.08,41,95.92,8,NA,1,10
66,57,72.72,7,NA,10,10
57.92,42.98,57.42,11,NA,10,7
NA,NA,NA,10,NA,10,17
77,59,53.8,0,NA,10,17
57.92,51.98,80.55,3,NA,10,6
53.06,21.02,28.25,0,NA,10,8
51.98,21.92,30.53,5,NA,10,19
77,59,53.8,9,NA,7,21
44.96,37.04,73.59,3,NA,10,8
64.94,48.92,56.08,7,NA,10,15
39.02,33.98,81.95,7,NA,10,11
62.06,57.02,83.54,0,NA,10,7
37.04,35.06,92.46,7,NA,10,13
69.08,53.06,56.66,12,NA,10,22
NA,NA,NA,4,NA,10,12
84.92,66.02,53.21,7,NA,8,16
NA,NA,NA,9,NA,1.25,12
12.02,5,72.91,6,NA,10,14
46.04,30.92,55.32,10,18,10,6
82.04,78.08,87.84,8,NA,6,12
75.92,71.96,87.55,3,NA,10,10
80.96,68,64.77,7,NA,9,15
60.08,50,69.29,11,NA,10,8
NA,NA,NA,6,NA,10,11
69.08,55.04,60.91,4,NA,10,13
NA,NA,NA,7,NA,10,14
46.04,32,57.78,18,25,10,9
50,42.08,74.1,8,NA,10,9
80.06,33.08,18.22,10,NA,10,21
62.06,41,45.91,6,NA,10,19
78.08,73.04,84.53,9,15,10,13
NA,NA,NA,13,NA,10,19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0,NA,10,7
64.94,53.96,67.57,6,NA,10,15
71.96,69.98,93.49,4,NA,6,7
59,53.96,83.34,4,NA,7,13
69.08,50,50.6,6,NA,10,10
64,25,22.56,18,23,10,21
82.94,53.96,36.91,4,NA,9,17
77,71.06,81.92,9,NA,10,17
46.4,44.6,93.4,3,NA,10,12
NA,NA,NA,12,NA,10,22
NA,NA,NA,NA,NA,NA,NA
62.96,55.04,75.33,8,NA,10,9
66.92,53.06,61.03,6,NA,10,13
78.08,55.94,46.49,4,NA,10,15
78.08,53.06,41.86,12,NA,10,19
69.8,66.2,88.34,8,NA,8,11
33.98,8.06,33.28,10,NA,10,18
69.98,57.02,63.45,6,NA,10,13
NA,NA,NA,8,NA,10,19
24.98,21.92,87.96,0,NA,10,6
77,66.92,71.08,5,NA,5,13
NA,NA,NA,9,NA,10,18
NA,NA,NA,7,NA,1.75,18
24.98,17.96,74.29,16,23,1.5,11
NA,NA,NA,10,NA,10,23
57.02,15.08,18.94,3,NA,10,20
NA,NA,NA,NA,NA,NA,NA
19.94,15.08,81.09,6,NA,9,12
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,7,NA,9,12
55.94,51.98,86.52,4,NA,10,11
62.96,55.04,75.33,14,20,10,9
73.4,53.6,49.9,5,NA,10,17
62.06,55.04,77.75,0,NA,9,10
44.6,42.8,93.35,8,NA,7,8
69.98,68,93.44,15,NA,3,7
66.9,59,75.74,8,NA,10,15
NA,NA,NA,10,NA,10,21
NA,NA,NA,NA,NA,NA,NA
62.96,60.98,93.25,0,NA,10,13
NA,NA,NA,7,NA,10,13
62.06,44.06,51.64,8,NA,10,7
78.08,35.96,21.81,5,NA,10,17
28.4,26.6,92.86,0,NA,7,18
35.96,33.98,92.43,13,NA,3,7
64.94,57.92,77.99,5,NA,10,9
55.04,48.02,77.15,5,NA,10,11
30.92,24.98,78.35,7,NA,10,7
51.08,42.98,73.69,9,NA,10,9
68,48.02,48.77,4,NA,10,18
NA,NA,NA,7,NA,10,23
59,46.04,62.07,10,24,10,6
NA,NA,NA,NA,NA,NA,NA
77,66.02,68.9,3,NA,8,14
60.08,41,49.25,14,NA,10,18
NA,NA,NA,8,NA,10,6
NA,NA,NA,9,NA,10,15
28,12,50.56,13,17,10,21
66.02,60.98,83.79,3,NA,10,9
86,48.92,27.76,8,NA,10,20
NA,NA,NA,9,NA,10,10
NA,NA,NA,NA,NA,NA,NA
46.94,42.08,83.09,0,NA,10,9
NA,NA,NA,9,NA,7,9
69.98,60.98,73.11,3,NA,10,7
69.98,68,93.44,9,NA,10,6
NA,NA,NA,0,NA,7,13
53.6,8.6,16.1,5,NA,10,9
57.92,55.04,90.11,5,NA,9,21
55.94,48.02,74.67,6,NA,10,12
62.06,37.94,40.75,0,NA,10,9
48.92,32,51.85,4,NA,10,19
39.92,30.92,69.96,0,NA,10,13
82.94,66.92,58.51,8,NA,6,14
NA,NA,NA,0,NA,10,8
21.92,19.04,88.47,5,NA,4,11
NA,NA,NA,6,NA,10,7
NA,NA,NA,3,NA,10,17
53.96,50,86.41,9,NA,6,12
64.04,32,30.01,8,NA,10,20
53.6,46.4,76.5,3,NA,10,11
19.4,14,79.16,5,NA,1.25,12
78.98,69.08,71.72,7,NA,10,7
64.4,57.2,77.45,4,NA,10,8
78.08,39.92,25.48,11,17,10,22
64.94,57.92,77.99,5,NA,10,8
NA,NA,NA,8,NA,10,7
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,5,NA,10,9
NA,NA,NA,8,NA,10,7
64.04,57.92,80.49,4,NA,3,14
48.92,44.06,83.23,0,NA,10,7
55.94,35.06,45.26,17,26,10,20
50,46.94,89.17,0,NA,10,13
73.94,69.08,84.8,6,NA,7,14
NA,NA,NA,9,NA,10,17
69.98,57.02,63.45,8,NA,10,12
55.94,15.08,19.7,21,NA,10,18
71.06,64.04,78.49,0,NA,10,11
NA,NA,NA,0,NA,10,10
NA,NA,NA,3,NA,10,17
NA,NA,NA,NA,NA,NA,NA
48.02,37.04,65.56,0,NA,10,18
69.08,62.96,80.86,7,NA,8,12
69.98,42.08,36.36,0,NA,10,17
46.94,28.94,49.33,12,NA,10,6
NA,NA,NA,0,NA,10,10
45,41,85.77,9,NA,7,11
57.92,48.92,71.9,0,NA,10,14
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
75.92,71.06,84.92,4,NA,6,12
80.96,55.04,40.94,11,NA,10,15
80.96,53.06,38.08,10,NA,10,16
41,3.92,20.91,7,14,10,18
NA,NA,NA,9,14,10,21
NA,NA,NA,5,NA,10,23
37.04,26.06,64.17,6,NA,10,7
87.98,62.96,43.37,10,NA,10,21
39.92,33.08,76.32,16,24,10,17
66.02,62.06,87.05,0,NA,10,11
64.04,60.98,89.78,8,NA,10,11
44.96,42.98,92.72,3,NA,10,6
NA,NA,NA,NA,NA,NA,NA
64.04,35.96,35.15,20,26,10,19
71.06,53.96,54.73,4,NA,10,12
NA,NA,NA,7,NA,10,7
53.06,50,89.31,17,22,10,9
48.92,33.98,56.14,5,NA,10,16
NA,NA,NA,2,NA,1.25,13
82.4,12.2,7.01,3,NA,10,17
78.98,66.02,64.54,12,NA,10,23
59,51.08,74.96,6,NA,9,17
NA,NA,NA,10,NA,10,14
82.94,73.94,74.33,10,NA,10,14
44.96,41,85.9,0,NA,10,11
53.96,48.92,83,0,NA,6,14
78.8,68,69.52,11,17,10,17
14,1.04,55.64,8,NA,10,18
59,55.94,89.57,0,NA,9,11
44.96,39.02,79.54,6,NA,8,9
57.92,46.04,64.52,6,NA,10,22
50,37.04,60.89,0,NA,10,8
NA,NA,NA,2,NA,10,11
30.02,21.02,68.81,10,NA,10,7
NA,NA,NA,7,NA,10,6
26.96,19.04,71.69,17,22,5,16
69.08,44.96,41.86,4,NA,10,16
